0.037831	-0.011665	-0.003333	-0.000214	-0.000222	0.000160	0.000002	
0.037827	-0.011630	-0.003264	-0.000214	-0.000222	0.000157	0.000002	
0.037824	-0.011594	-0.003195	-0.000214	-0.000223	0.000154	0.000002	
0.037784	-0.011537	-0.003105	-0.000215	-0.000223	0.000151	0.000002	
0.037744	-0.011480	-0.003016	-0.000215	-0.000223	0.000147	0.000002	
0.037705	-0.011423	-0.002927	-0.000215	-0.000224	0.000144	0.000002	
0.037665	-0.011366	-0.002838	-0.000215	-0.000224	0.000141	0.000002	
0.037626	-0.011309	-0.002749	-0.000216	-0.000224	0.000137	0.000002	
0.037545	-0.011261	-0.002631	-0.000215	-0.000223	0.000132	0.000002	
0.037464	-0.011214	-0.002514	-0.000215	-0.000223	0.000127	0.000002	
0.037383	-0.011166	-0.002396	-0.000214	-0.000222	0.000122	0.000002	
0.037302	-0.011118	-0.002279	-0.000214	-0.000221	0.000117	0.000002	
0.037221	-0.011071	-0.002161	-0.000213	-0.000220	0.000112	0.000002	
0.037174	-0.011020	-0.002036	-0.000213	-0.000220	0.000107	0.000002	
0.037128	-0.010970	-0.001911	-0.000213	-0.000219	0.000102	0.000002	
0.037082	-0.010919	-0.001786	-0.000213	-0.000219	0.000096	0.000002	
0.037036	-0.010868	-0.001661	-0.000213	-0.000219	0.000091	0.000002	
0.036989	-0.010818	-0.001536	-0.000213	-0.000218	0.000085	0.000002	
0.037016	-0.010827	-0.001400	-0.000213	-0.000217	0.000079	0.000002	
0.037044	-0.010837	-0.001265	-0.000213	-0.000216	0.000072	0.000002	
0.037071	-0.010847	-0.001129	-0.000213	-0.000214	0.000065	0.000002	
0.037098	-0.010856	-0.000993	-0.000213	-0.000213	0.000058	0.000002	
0.037125	-0.010866	-0.000858	-0.000213	-0.000211	0.000051	0.000002	
0.037165	-0.010879	-0.000716	-0.000213	-0.000210	0.000044	0.000003	
0.037205	-0.010892	-0.000575	-0.000213	-0.000209	0.000037	0.000003	
0.037244	-0.010906	-0.000433	-0.000213	-0.000209	0.000030	0.000003	
0.037284	-0.010919	-0.000292	-0.000213	-0.000208	0.000024	0.000003	
0.037324	-0.010932	-0.000150	-0.000213	-0.000207	0.000017	0.000003	
0.037308	-0.010942	-0.000038	-0.000213	-0.000206	0.000012	0.000003	
0.037292	-0.010953	0.000074	-0.000212	-0.000205	0.000008	0.000003	
0.037276	-0.010963	0.000187	-0.000212	-0.000205	0.000003	0.000003	
0.037259	-0.010973	0.000299	-0.000212	-0.000204	-0.000002	0.000003	
0.037243	-0.010983	0.000411	-0.000211	-0.000203	-0.000006	0.000003	
0.036920	-0.010887	0.000543	-0.000209	-0.000204	-0.000008	0.000003	
0.036598	-0.010791	0.000675	-0.000207	-0.000204	-0.000010	0.000003	
0.036275	-0.010695	0.000807	-0.000205	-0.000204	-0.000011	0.000003	
0.035952	-0.010599	0.000938	-0.000202	-0.000204	-0.000013	0.000003	
0.035629	-0.010503	0.001070	-0.000200	-0.000205	-0.000014	0.000003	
0.035380	-0.010455	0.001209	-0.000198	-0.000205	-0.000016	0.000003	
0.035130	-0.010406	0.001349	-0.000196	-0.000205	-0.000018	0.000003	
0.034881	-0.010358	0.001488	-0.000194	-0.000206	-0.000019	0.000003	
0.034632	-0.010309	0.001627	-0.000192	-0.000206	-0.000021	0.000003	
0.034383	-0.010260	0.001766	-0.000191	-0.000206	-0.000023	0.000003	
0.034187	-0.010204	0.001899	-0.000189	-0.000208	-0.000024	0.000003	
0.033992	-0.010148	0.002032	-0.000188	-0.000210	-0.000024	0.000003	
0.033797	-0.010091	0.002164	-0.000187	-0.000212	-0.000025	0.000003	
0.033601	-0.010035	0.002297	-0.000186	-0.000214	-0.000026	0.000003	
0.033406	-0.009978	0.002430	-0.000185	-0.000215	-0.000027	0.000003	
